id,dvd_status,dvd_haulage,dvd_lat,dvd_ph,dvd_tds,dvd_temp,dvd_ammonia,dvd_long,dvd_mileage,dvd_speed,dvd_meter_reading,dvd_bearing,dvd_bettery,dvd_created_at,dvd_updated_at,dvd_do,dvd_alkalinity,dvd_hardness,company_id,dvd_dev_id,dvd_dvg_id
743,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.247170",8.619,99.99,153.94,1,2,1
744,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.292021",8.619,99.99,153.94,1,2,1
745,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.361587",8.619,99.99,153.94,1,2,1
746,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.394158",8.619,99.99,153.94,1,2,1
747,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.425412",8.619,99.99,153.94,1,2,1
748,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.472774",8.619,99.99,153.94,1,2,1
749,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.508982",8.619,99.99,153.94,1,2,1
750,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.561162",8.619,99.99,153.94,1,2,1
751,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.616626",8.619,99.99,153.94,1,2,1
752,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.693208",8.619,99.99,153.94,1,2,1
753,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.768275",8.619,99.99,153.94,1,2,1
754,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.842439",8.619,99.99,153.94,1,2,1
755,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.916320",8.619,99.99,153.94,1,2,1
756,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:13.000000","2023-06-20 09:28:13.989537",8.619,99.99,153.94,1,2,1
757,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.041281",8.619,99.99,153.94,1,2,1
758,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.114744",8.619,99.99,153.94,1,2,1
759,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.164548",8.619,99.99,153.94,1,2,1
760,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.215684",8.619,99.99,153.94,1,2,1
761,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.266295",8.619,99.99,153.94,1,2,1
762,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.320889",8.619,99.99,153.94,1,2,1
763,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.384206",8.619,99.99,153.94,1,2,1
764,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.431673",8.619,99.99,153.94,1,2,1
765,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.472465",8.619,99.99,153.94,1,2,1
766,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.520198",8.619,99.99,153.94,1,2,1
767,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.571078",8.619,99.99,153.94,1,2,1
768,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.631714",8.619,99.99,153.94,1,2,1
769,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.663490",8.619,99.99,153.94,1,2,1
770,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.710770",8.619,99.99,153.94,1,2,1
771,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.742737",8.619,99.99,153.94,1,2,1
772,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.790302",8.619,99.99,153.94,1,2,1
773,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.837376",8.619,99.99,153.94,1,2,1
774,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.885036",8.619,99.99,153.94,1,2,1
775,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.931909",8.619,99.99,153.94,1,2,1
776,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:14.000000","2023-06-20 09:28:14.979772",8.619,99.99,153.94,1,2,1
777,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.010443",8.619,99.99,153.94,1,2,1
778,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.057607",8.619,99.99,153.94,1,2,1
779,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.089370",8.619,99.99,153.94,1,2,1
780,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.120529",8.619,99.99,153.94,1,2,1
781,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.167398",8.619,99.99,153.94,1,2,1
782,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.199173",8.619,99.99,153.94,1,2,1
783,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.231386",8.619,99.99,153.94,1,2,1
784,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.262050",8.619,99.99,153.94,1,2,1
785,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.293366",8.619,99.99,153.94,1,2,1
786,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.340956",8.619,99.99,153.94,1,2,1
787,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.371657",8.619,99.99,153.94,1,2,1
788,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.419013",8.619,99.99,153.94,1,2,1
789,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.456169",8.619,99.99,153.94,1,2,1
790,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.491387",8.619,99.99,153.94,1,2,1
791,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.535734",8.619,99.99,153.94,1,2,1
792,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.587169",8.619,99.99,153.94,1,2,1
793,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.630239",8.619,99.99,153.94,1,2,1
794,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.677031",8.619,99.99,153.94,1,2,1
795,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.709304",8.619,99.99,153.94,1,2,1
796,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.740124",8.619,99.99,153.94,1,2,1
797,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.770803",8.619,99.99,153.94,1,2,1
798,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.818633",8.619,99.99,153.94,1,2,1
799,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.834840",8.619,99.99,153.94,1,2,1
800,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.882122",8.619,99.99,153.94,1,2,1
801,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.897293",8.619,99.99,153.94,1,2,1
802,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.929007",8.619,99.99,153.94,1,2,1
803,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.959809",8.619,99.99,153.94,1,2,1
804,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:15.000000","2023-06-20 09:28:15.991474",8.619,99.99,153.94,1,2,1
805,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:16.000000","2023-06-20 09:28:16.029346",8.619,99.99,153.94,1,2,1
806,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:16.000000","2023-06-20 09:28:16.054097",8.619,99.99,153.94,1,2,1
807,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:16.000000","2023-06-20 09:28:16.086471",8.619,99.99,153.94,1,2,1
808,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-20 15:28:16.000000","2023-06-20 09:28:16.133606",8.619,99.99,153.94,1,2,1
809,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:11.000000","2023-06-21 11:56:11.480699",8.619,99.99,153.94,1,2,1
810,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.574293",8.619,99.99,153.94,1,2,1
811,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.611820",8.619,99.99,153.94,1,2,1
812,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.650383",8.619,99.99,153.94,1,2,1
813,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.683453",8.619,99.99,153.94,1,2,1
814,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.719460",8.619,99.99,153.94,1,2,1
815,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.753019",8.619,99.99,153.94,1,2,1
816,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.792621",8.619,99.99,153.94,1,2,1
817,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.833619",8.619,99.99,153.94,1,2,1
818,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.877051",8.619,99.99,153.94,1,2,1
819,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.919581",8.619,99.99,153.94,1,2,1
820,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:13.000000","2023-06-21 11:56:13.960974",8.619,99.99,153.94,1,2,1
821,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.008094",8.619,99.99,153.94,1,2,1
822,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.057208",8.619,99.99,153.94,1,2,1
823,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.092733",8.619,99.99,153.94,1,2,1
824,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.128991",8.619,99.99,153.94,1,2,1
825,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.167536",8.619,99.99,153.94,1,2,1
826,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.203338",8.619,99.99,153.94,1,2,1
827,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.242886",8.619,99.99,153.94,1,2,1
828,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.279886",8.619,99.99,153.94,1,2,1
829,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.314412",8.619,99.99,153.94,1,2,1
830,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.348982",8.619,99.99,153.94,1,2,1
831,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.385987",8.619,99.99,153.94,1,2,1
832,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.422784",8.619,99.99,153.94,1,2,1
833,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.461312",8.619,99.99,153.94,1,2,1
834,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.502835",8.619,99.99,153.94,1,2,1
835,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.539379",8.619,99.99,153.94,1,2,1
836,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.564381",8.619,99.99,153.94,1,2,1
837,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.599964",8.619,99.99,153.94,1,2,1
838,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.632962",8.619,99.99,153.94,1,2,1
839,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.669509",8.619,99.99,153.94,1,2,1
840,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.708030",8.619,99.99,153.94,1,2,1
841,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.744621",8.619,99.99,153.94,1,2,1
842,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.776614",8.619,99.99,153.94,1,2,1
843,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.811172",8.619,99.99,153.94,1,2,1
844,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.846680",8.619,99.99,153.94,1,2,1
845,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.901754",8.619,99.99,153.94,1,2,1
846,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.953496",8.619,99.99,153.94,1,2,1
847,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:14.000000","2023-06-21 11:56:14.994020",8.619,99.99,153.94,1,2,1
848,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.031023",8.619,99.99,153.94,1,2,1
849,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.077792",8.619,99.99,153.94,1,2,1
850,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.114331",8.619,99.99,153.94,1,2,1
851,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.157880",8.619,99.99,153.94,1,2,1
852,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.196955",8.619,99.99,153.94,1,2,1
853,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.233580",8.619,99.99,153.94,1,2,1
854,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.273142",8.619,99.99,153.94,1,2,1
855,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.312799",8.619,99.99,153.94,1,2,1
856,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.355324",8.619,99.99,153.94,1,2,1
857,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.396898",8.619,99.99,153.94,1,2,1
858,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.443587",8.619,99.99,153.94,1,2,1
859,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.485238",8.619,99.99,153.94,1,2,1
860,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.526773",8.619,99.99,153.94,1,2,1
861,1,NULL,NULL,8.407373271889401,153.9435584429444,31.764456138697767,0.19015,NULL,NULL,NULL,NULL,NULL,NULL,"2023-06-21 17:56:15.000000","2023-06-21 11:56:15.564638",8.619,99.99,153.94,1,2,1
